price,vwap,dvah,dval,pvwap,pvah,pval,high,low,open,phigh,plow
30207.7500,30058.2500,30207.7500,29908.7500,29479.6279,29727.2559,29196.5215,30214.0000,29904.0000,29938.0000,29993.2500,29053.0000
