price,vwap,dvah,dval,pvwap,pvah,pval,high,low,open,phigh,plow
52516.0000,52299.0078,52516.0000,52082.0156,52396.2748,52775.3281,52064.5078,52522.0000,52080.0000,52085.0000,53092.0000,51609.0000
