price,vwap,dvah,dval,pvwap,pvah,pval,high,low,open,phigh,plow
52516.0000,53328.5312,54044.9297,52612.1328,50821.6012,52249.5664,49354.1914,55301.0000,51609.0000,52963.0000,53514.0000,46865.0000
