price,vwap,dvah,dval,pvwap,pvah,pval,high,low,open,phigh,plow
7760.7500,7688.5210,7796.9038,7580.1382,7411.7884,7683.9014,7131.5791,7906.2500,7391.7500,7611.0000,7762.5000,6634.0000
